Identifiant arc,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Identifiant noeud aval,geo_point_2d,heure,jour_semaine,is_weekend,lat,lon
5355,2025-04-03 20:00:00+00:00,3000.0,11.85,Fluide,781,2832,"48.873997494020614, 2.4111600596820857",20,3,0,48.873997494020614,2.4111600596820857
5565,2025-05-09 12:00:00+00:00,543.0,8.08778,Fluide,2919,2920,"48.84094492801836, 2.3060707136945666",12,4,0,48.84094492801836,2.3060707136945666
1232,2025-08-26 10:00:00+00:00,497.0,4.29333,Fluide,3222,663,"48.869357348179754, 2.3623130631707174",10,1,0,48.869357348179754,2.3623130631707174
5819,2025-12-02 02:00:00+00:00,101.0,0.94222,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",2,1,0,48.847108965373224,2.327085803338533
5877,2024-12-05 05:00:00+00:00,238.0,4.82,Inconnu,3050,3052,"48.83873806344009, 2.357770481234704",5,3,0,48.83873806344009,2.357770481234704
5354,2025-04-03 16:00:00+00:00,3000.0,11.95,Fluide,2830,2831,"48.87408796677477, 2.41137811855984",16,3,0,48.87408796677477,2.41137811855984
5565,2025-05-09 10:00:00+00:00,519.0,10.85667,Fluide,2919,2920,"48.84094492801836, 2.3060707136945666",10,4,0,48.84094492801836,2.3060707136945666
1359,2025-09-02 08:00:00+00:00,182.0,15.86778,Pré-saturé,720,733,"48.86157283192955, 2.3736501788917237",8,1,0,48.86157283192955,2.3736501788917237
1462,2025-10-10 18:00:00+00:00,162.0,1.73389,Fluide,695,735,"48.87338605081157, 2.4051270860327323",18,4,0,48.87338605081157,2.4051270860327323
4711,2025-11-04 21:00:00+00:00,267.0,4.82,Inconnu,2512,2511,"48.84820791529223, 2.3938365365336054",21,1,0,48.84820791529223,2.3938365365336054
5819,2025-12-02 03:00:00+00:00,69.0,0.68778,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",3,1,0,48.847108965373224,2.327085803338533
247,2026-01-02 01:00:00+00:00,2.0,4.82,Inconnu,148,146,"48.870211507901104, 2.3231986598637704",1,4,0,48.870211507901104,2.3231986598637704
5355,2025-04-03 21:00:00+00:00,3000.0,10.6,Fluide,781,2832,"48.873997494020614, 2.4111600596820857",21,3,0,48.873997494020614,2.4111600596820857
5566,2025-05-09 11:00:00+00:00,409.0,6.50389,Fluide,2920,2921,"48.84195756528273, 2.3094673071309275",11,4,0,48.84195756528273,2.3094673071309275
1232,2025-08-26 11:00:00+00:00,529.0,5.91389,Fluide,3222,663,"48.869357348179754, 2.3623130631707174",11,1,0,48.869357348179754,2.3623130631707174
872,2025-09-02 08:00:00+00:00,407.0,3.63667,Fluide,501,3627,"48.83043071027934, 2.3939310388561026",8,1,0,48.83043071027934,2.3939310388561026
5819,2025-12-02 04:00:00+00:00,72.0,0.70667,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",4,1,0,48.847108965373224,2.327085803338533
5877,2024-12-05 06:00:00+00:00,341.0,4.82,Inconnu,3050,3052,"48.83873806344009, 2.357770481234704",6,3,0,48.83873806344009,2.357770481234704
5521,2025-03-10 21:00:00+00:00,82.0,1.335,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",21,0,0,48.8348282759246,2.3432371445674205
5354,2025-04-03 17:00:00+00:00,3000.0,11.65,Fluide,2830,2831,"48.87408796677477, 2.41137811855984",17,3,0,48.87408796677477,2.41137811855984
5565,2025-05-09 09:00:00+00:00,505.0,9.03167,Fluide,2919,2920,"48.84094492801836, 2.3060707136945666",9,4,0,48.84094492801836,2.3060707136945666
6716,2025-09-02 08:00:00+00:00,70.0,1.91722,Fluide,3479,734,"48.87479438202579, 2.408048165040043",8,1,0,48.87479438202579,2.408048165040043
4711,2025-11-04 22:00:00+00:00,187.0,4.82,Inconnu,2512,2511,"48.84820791529223, 2.3938365365336054",22,1,0,48.84820791529223,2.3938365365336054
5819,2025-12-02 06:00:00+00:00,284.0,8.04945,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",6,1,0,48.847108965373224,2.327085803338533
252,2026-01-02 20:00:00+00:00,1105.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",20,4,0,48.86921693028749,2.324321234849318
4616,2025-01-06 08:00:00+00:00,455.0,10.79889,Fluide,2435,2456,"48.846657150114034, 2.2587424768026554",8,0,0,48.846657150114034,2.2587424768026554
5355,2025-04-03 22:00:00+00:00,3000.0,9.55,Fluide,781,2832,"48.873997494020614, 2.4111600596820857",22,3,0,48.873997494020614,2.4111600596820857
5566,2025-05-09 09:00:00+00:00,382.0,9.84056,Fluide,2920,2921,"48.84195756528273, 2.3094673071309275",9,4,0,48.84195756528273,2.3094673071309275
6207,2025-08-26 11:00:00+00:00,612.3,4.82,Inconnu,3222,664,"48.8687145431324, 2.3626993774135134",11,1,0,48.8687145431324,2.3626993774135134
5819,2025-12-02 05:00:00+00:00,136.0,1.63833,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",5,1,0,48.847108965373224,2.327085803338533
5877,2024-12-05 07:00:00+00:00,428.0,4.82,Inconnu,3050,3052,"48.83873806344009, 2.357770481234704",7,3,0,48.83873806344009,2.357770481234704
5354,2025-04-03 18:00:00+00:00,3000.0,11.4,Fluide,2830,2831,"48.87408796677477, 2.41137811855984",18,3,0,48.87408796677477,2.41137811855984
5566,2025-05-09 12:00:00+00:00,375.0,5.73278,Fluide,2920,2921,"48.84195756528273, 2.3094673071309275",12,4,0,48.84195756528273,2.3094673071309275
1360,2025-09-02 08:00:00+00:00,128.0,25.90445,Pré-saturé,735,734,"48.87498606185298, 2.4056941563012524",8,1,0,48.87498606185298,2.4056941563012524
5819,2025-12-02 07:00:00+00:00,248.0,3.50167,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",7,1,0,48.847108965373224,2.327085803338533
252,2026-01-02 17:00:00+00:00,1087.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",17,4,0,48.86921693028749,2.324321234849318
4620,2025-01-06 08:00:00+00:00,571.0,3.93278,Fluide,2466,2456,"48.84446862403794, 2.25897049279188",8,0,0,48.84446862403794,2.25897049279188
5824,2025-12-02 01:00:00+00:00,52.0,1.71111,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",1,1,0,48.84952934608323,2.3291656030448933
5877,2024-12-05 08:00:00+00:00,325.0,4.82,Inconnu,3050,3052,"48.83873806344009, 2.357770481234704",8,3,0,48.83873806344009,2.357770481234704
4612,2025-01-06 08:00:00+00:00,869.0,4.82,Inconnu,3445,2345,"48.86488154557685, 2.2984040564728376",8,0,0,48.86488154557685,2.2984040564728376
5521,2025-03-10 18:00:00+00:00,234.0,4.00056,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",18,0,0,48.8348282759246,2.3432371445674205
5354,2025-04-03 19:00:00+00:00,3000.0,8.7,Fluide,2830,2831,"48.87408796677477, 2.41137811855984",19,3,0,48.87408796677477,2.41137811855984
5566,2025-05-09 10:00:00+00:00,381.0,5.52667,Fluide,2920,2921,"48.84195756528273, 2.3094673071309275",10,4,0,48.84195756528273,2.3094673071309275
5925,2025-08-05 15:00:00+00:00,428.0,5.97389,Fluide,3078,3077,"48.86341095381495, 2.2840035737335285",15,1,0,48.86341095381495,2.2840035737335285
1462,2025-09-02 08:00:00+00:00,128.0,1.47611,Fluide,695,735,"48.87338605081157, 2.4051270860327323",8,1,0,48.87338605081157,2.4051270860327323
5819,2025-12-02 08:00:00+00:00,432.0,3.835,Fluide,2925,3035,"48.847108965373224, 2.327085803338533",8,1,0,48.847108965373224,2.327085803338533
252,2026-01-02 16:00:00+00:00,985.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",16,4,0,48.86921693028749,2.324321234849318
5824,2025-12-02 02:00:00+00:00,33.0,0.97778,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",2,1,0,48.84952934608323,2.3291656030448933
4787,2024-12-05 00:00:00+00:00,289.0,4.82,Inconnu,3052,2549,"48.8382719906119, 2.356332138570039",0,3,0,48.8382719906119,2.356332138570039
5354,2025-04-03 20:00:00+00:00,3000.0,6.85,Fluide,2830,2831,"48.87408796677477, 2.41137811855984",20,3,0,48.87408796677477,2.41137811855984
5925,2025-08-05 16:00:00+00:00,452.0,6.25334,Fluide,3078,3077,"48.86341095381495, 2.2840035737335285",16,1,0,48.86341095381495,2.2840035737335285
5824,2025-12-02 00:00:00+00:00,86.0,3.39389,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",0,1,0,48.84952934608323,2.3291656030448933
252,2026-01-02 14:00:00+00:00,802.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",14,4,0,48.86921693028749,2.324321234849318
5758,2025-05-09 12:00:00+00:00,464.0,5.31611,Fluide,2931,2922,"48.843924750540985, 2.3114948009325884",12,4,0,48.843924750540985,2.3114948009325884
4931,2025-10-09 14:00:00+00:00,1077.0,3.305,Fluide,2608,289,"48.848157745052035, 2.399117694986134",14,3,0,48.848157745052035,2.399117694986134
5824,2025-12-02 04:00:00+00:00,25.0,0.81333,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",4,1,0,48.84952934608323,2.3291656030448933
4787,2024-12-05 06:00:00+00:00,341.0,4.82,Inconnu,3052,2549,"48.8382719906119, 2.356332138570039",6,3,0,48.8382719906119,2.356332138570039
4617,2025-01-06 08:00:00+00:00,571.0,4.26445,Fluide,2456,2435,"48.846655175703106, 2.2591151068258366",8,0,0,48.846655175703106,2.2591151068258366
5521,2025-03-10 17:00:00+00:00,193.0,4.53778,Fluide,2898,2546,"48.8348282759246, 2.3432371445674205",17,0,0,48.8348282759246,2.3432371445674205
5354,2025-04-03 21:00:00+00:00,3000.0,8.8,Fluide,2830,2831,"48.87408796677477, 2.41137811855984",21,3,0,48.87408796677477,2.41137811855984
5925,2025-08-05 17:00:00+00:00,506.0,6.69778,Fluide,3078,3077,"48.86341095381495, 2.2840035737335285",17,1,0,48.86341095381495,2.2840035737335285
5824,2025-12-02 03:00:00+00:00,19.0,0.68889,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",3,1,0,48.84952934608323,2.3291656030448933
252,2026-01-02 12:00:00+00:00,1249.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",12,4,0,48.86921693028749,2.324321234849318
4623,2025-01-06 08:00:00+00:00,544.0,4.82,Inconnu,2467,2447,"48.86432134436521, 2.3015486473335507",8,0,0,48.86432134436521,2.3015486473335507
5758,2025-05-09 10:00:00+00:00,517.0,6.76,Fluide,2931,2922,"48.843924750540985, 2.3114948009325884",10,4,0,48.843924750540985,2.3114948009325884
1248,2025-08-26 10:00:00+00:00,333.0,4.88833,Fluide,340,667,"48.866944302473094, 2.3625633935632684",10,1,0,48.866944302473094,2.3625633935632684
5824,2025-12-02 06:00:00+00:00,87.0,3.70278,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",6,1,0,48.84952934608323,2.3291656030448933
4787,2024-12-05 07:00:00+00:00,428.0,4.82,Inconnu,3052,2549,"48.8382719906119, 2.356332138570039",7,3,0,48.8382719906119,2.356332138570039
5355,2025-04-03 15:00:00+00:00,3000.0,24.3,Pré-saturé,781,2832,"48.873997494020614, 2.4111600596820857",15,3,0,48.873997494020614,2.4111600596820857
5758,2025-05-09 11:00:00+00:00,531.0,7.06945,Fluide,2931,2922,"48.843924750540985, 2.3114948009325884",11,4,0,48.843924750540985,2.3114948009325884
5074,2025-06-04 23:00:00+00:00,152.0,0.80945,Fluide,2667,2676,"48.849108875146456, 2.3734940294822335",23,2,0,48.849108875146456,2.3734940294822335
5925,2025-08-05 20:00:00+00:00,276.0,3.97944,Fluide,3078,3077,"48.86341095381495, 2.2840035737335285",20,1,0,48.86341095381495,2.2840035737335285
1477,2025-10-10 18:00:00+00:00,423.0,4.82,Inconnu,785,756,"48.877870869120464, 2.4049082282409544",18,4,0,48.877870869120464,2.4049082282409544
5824,2025-12-02 05:00:00+00:00,62.0,1.63445,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",5,1,0,48.84952934608323,2.3291656030448933
252,2026-01-02 08:00:00+00:00,785.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",8,4,0,48.86921693028749,2.324321234849318
4403,2024-12-03 00:00:00+00:00,129.0,0.89111,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",0,1,0,48.87318127847443,2.296485343479339
4624,2025-01-06 08:00:00+00:00,630.0,4.82,Inconnu,2447,2467,"48.86426485587059, 2.301553929792855",8,0,0,48.86426485587059,2.301553929792855
5567,2025-05-09 11:00:00+00:00,583.0,6.50389,Fluide,2921,2922,"48.84265323372589, 2.31167385927853",11,4,0,48.84265323372589,2.31167385927853
1248,2025-08-26 11:00:00+00:00,399.0,5.26945,Fluide,340,667,"48.866944302473094, 2.3625633935632684",11,1,0,48.866944302473094,2.3625633935632684
5824,2025-12-02 07:00:00+00:00,154.0,6.12056,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",7,1,0,48.84952934608323,2.3291656030448933
5114,2026-01-04 23:00:00+00:00,171.0,2.93278,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",23,6,1,48.852890418651185,2.3707427068069564
4619,2025-01-06 08:00:00+00:00,455.0,6.03889,Fluide,2456,2466,"48.84436915018083, 2.258739419821376",8,0,0,48.84436915018083,2.258739419821376
5518,2025-03-10 22:00:00+00:00,138.0,3.10556,Fluide,2695,2546,"48.835087844992984, 2.3456109555623965",22,0,0,48.835087844992984,2.3456109555623965
5355,2025-04-03 16:00:00+00:00,3000.0,33.25,Saturé,781,2832,"48.873997494020614, 2.4111600596820857",16,3,0,48.873997494020614,2.4111600596820857
5758,2025-05-09 09:00:00+00:00,464.0,10.21167,Fluide,2931,2922,"48.843924750540985, 2.3114948009325884",9,4,0,48.843924750540985,2.3114948009325884
5074,2025-06-05 02:00:00+00:00,31.0,0.21056,Fluide,2667,2676,"48.849108875146456, 2.3734940294822335",2,3,0,48.849108875146456,2.3734940294822335
4642,2025-07-23 21:00:00+00:00,72.0,4.82,Inconnu,2323,2468,"48.86429348490535, 2.3033715617738606",21,2,0,48.86429348490535,2.3033715617738606
5925,2025-08-05 21:00:00+00:00,325.0,5.04333,Fluide,3078,3077,"48.86341095381495, 2.2840035737335285",21,1,0,48.86341095381495,2.2840035737335285
4364,2025-10-10 18:00:00+00:00,746.0,1.30667,Fluide,2339,2342,"48.87520278182416, 2.2901928221611505",18,4,0,48.87520278182416,2.2901928221611505
252,2026-01-02 07:00:00+00:00,575.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",7,4,0,48.86921693028749,2.324321234849318
4403,2024-12-03 02:00:00+00:00,66.0,0.08,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",2,1,0,48.87318127847443,2.296485343479339
4630,2025-01-06 08:00:00+00:00,1104.0,6.24833,Fluide,2471,2470,"48.8410255658115, 2.2644371114314428",8,0,0,48.8410255658115,2.2644371114314428
5567,2025-05-09 09:00:00+00:00,505.0,9.84056,Fluide,2921,2922,"48.84265323372589, 2.31167385927853",9,4,0,48.84265323372589,2.31167385927853
4931,2025-10-09 15:00:00+00:00,1111.0,2.50056,Fluide,2608,289,"48.848157745052035, 2.399117694986134",15,3,0,48.848157745052035,2.399117694986134
5824,2025-12-02 08:00:00+00:00,191.0,10.78944,Fluide,209,3036,"48.84952934608323, 2.3291656030448933",8,1,0,48.84952934608323,2.3291656030448933
5114,2026-01-04 22:00:00+00:00,145.0,2.58555,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",22,6,1,48.852890418651185,2.3707427068069564
4625,2025-01-06 08:00:00+00:00,801.0,1.29556,Fluide,574,2470,"48.84038594374778, 2.266104524896102",8,0,0,48.84038594374778,2.266104524896102
5355,2025-04-03 17:00:00+00:00,3000.0,36.2,Saturé,781,2832,"48.873997494020614, 2.4111600596820857",17,3,0,48.873997494020614,2.4111600596820857
5567,2025-05-09 12:00:00+00:00,543.0,5.73278,Fluide,2921,2922,"48.84265323372589, 2.31167385927853",12,4,0,48.84265323372589,2.31167385927853
5074,2025-06-05 03:00:00+00:00,45.0,0.23833,Fluide,2667,2676,"48.849108875146456, 2.3734940294822335",3,3,0,48.849108875146456,2.3734940294822335
4642,2025-07-23 20:00:00+00:00,57.0,4.82,Inconnu,2323,2468,"48.86429348490535, 2.3033715617738606",20,2,0,48.86429348490535,2.3033715617738606
5922,2025-08-05 14:00:00+00:00,441.0,4.82,Inconnu,2415,3077,"48.86370241289392, 2.27943044881813",14,1,0,48.86370241289392,2.27943044881813
4365,2025-10-10 18:00:00+00:00,1146.0,8.02278,Fluide,3424,2341,"48.8679993899431, 2.2990818078494266",18,4,0,48.8679993899431,2.2990818078494266
252,2026-01-02 06:00:00+00:00,383.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",6,4,0,48.86921693028749,2.324321234849318
4403,2024-12-03 04:00:00+00:00,41.0,0.03722,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",4,1,0,48.87318127847443,2.296485343479339
4633,2025-01-06 08:00:00+00:00,450.0,8.69167,Fluide,2471,2470,"48.84101425384779, 2.26427926103717",8,0,0,48.84101425384779,2.26427926103717
5568,2025-05-09 12:00:00+00:00,82.0,4.82,Inconnu,2922,2923,"48.843724027425715, 2.3152606172110257",12,4,0,48.843724027425715,2.3152606172110257
1246,2025-08-26 10:00:00+00:00,815.0,7.185,Fluide,667,669,"48.86687745642079, 2.3638775605376967",10,1,0,48.86687745642079,2.3638775605376967
70,2025-09-02 10:00:00+00:00,1219.0,5.95556,Fluide,62,63,"48.857040866381716, 2.3387967948374717",10,1,0,48.857040866381716,2.3387967948374717
5114,2026-01-04 20:00:00+00:00,179.0,3.07444,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",20,6,1,48.852890418651185,2.3707427068069564
4626,2025-01-06 08:00:00+00:00,1104.0,3.46333,Fluide,2470,574,"48.84030426463226, 2.2660198159660965",8,0,0,48.84030426463226,2.2660198159660965
5518,2025-03-10 21:00:00+00:00,134.0,8.93833,Fluide,2695,2546,"48.835087844992984, 2.3456109555623965",21,0,0,48.835087844992984,2.3456109555623965
5355,2025-04-03 18:00:00+00:00,3000.0,38.2,Saturé,781,2832,"48.873997494020614, 2.4111600596820857",18,3,0,48.873997494020614,2.4111600596820857
5567,2025-05-09 10:00:00+00:00,519.0,5.52667,Fluide,2921,2922,"48.84265323372589, 2.31167385927853",10,4,0,48.84265323372589,2.31167385927853
5074,2025-06-05 04:00:00+00:00,122.0,0.68056,Fluide,2667,2676,"48.849108875146456, 2.3734940294822335",4,3,0,48.849108875146456,2.3734940294822335
4642,2025-07-23 14:00:00+00:00,73.0,4.82,Inconnu,2323,2468,"48.86429348490535, 2.3033715617738606",14,2,0,48.86429348490535,2.3033715617738606
5922,2025-08-05 18:00:00+00:00,420.0,4.82,Inconnu,2415,3077,"48.86370241289392, 2.27943044881813",18,1,0,48.86370241289392,2.27943044881813
5330,2025-09-02 09:00:00+00:00,3000.0,25.7,Pré-saturé,534,817,"48.850533759965, 2.4152262680079994",9,1,0,48.850533759965,2.4152262680079994
4369,2025-10-10 18:00:00+00:00,1134.0,1.16278,Fluide,2341,2343,"48.86689804623344, 2.2994215684597554",18,4,0,48.86689804623344,2.2994215684597554
252,2026-01-02 04:00:00+00:00,96.0,4.82,Inconnu,147,152,"48.86921693028749, 2.324321234849318",4,4,0,48.86921693028749,2.324321234849318
4403,2024-12-03 06:00:00+00:00,240.0,2.035,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",6,1,0,48.87318127847443,2.296485343479339
5568,2025-05-09 11:00:00+00:00,184.0,4.82,Inconnu,2922,2923,"48.843724027425715, 2.3152606172110257",11,4,0,48.843724027425715,2.3152606172110257
1246,2025-08-26 11:00:00+00:00,948.0,10.41278,Fluide,667,669,"48.86687745642079, 2.3638775605376967",11,1,0,48.86687745642079,2.3638775605376967
70,2025-09-02 12:00:00+00:00,1239.0,7.85056,Fluide,62,63,"48.857040866381716, 2.3387967948374717",12,1,0,48.857040866381716,2.3387967948374717
5114,2026-01-04 19:00:00+00:00,197.0,3.55778,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",19,6,1,48.852890418651185,2.3707427068069564
4628,2025-01-06 08:00:00+00:00,801.0,1.33611,Fluide,2470,2471,"48.84110733383292, 2.2645185477768126",8,0,0,48.84110733383292,2.2645185477768126
5355,2025-04-03 19:00:00+00:00,3000.0,13.95,Fluide,781,2832,"48.873997494020614, 2.4111600596820857",19,3,0,48.873997494020614,2.4111600596820857
5568,2025-05-09 10:00:00+00:00,190.0,4.82,Inconnu,2922,2923,"48.843724027425715, 2.3152606172110257",10,4,0,48.843724027425715,2.3152606172110257
5075,2025-06-04 23:00:00+00:00,294.0,2.87445,Fluide,2481,2676,"48.850473253309985, 2.3750984333848746",23,2,0,48.850473253309985,2.3750984333848746
5922,2025-08-05 19:00:00+00:00,283.0,4.82,Inconnu,2415,3077,"48.86370241289392, 2.27943044881813",19,1,0,48.86370241289392,2.27943044881813
4372,2025-10-10 18:00:00+00:00,1134.0,4.82,Inconnu,2343,2345,"48.86578366370562, 2.2997389284685914",18,4,0,48.86578366370562,2.2997389284685914
253,2026-01-02 19:00:00+00:00,997.0,19.485,Pré-saturé,152,153,"48.86957621668922, 2.326347603114046",19,4,0,48.86957621668922,2.326347603114046
4403,2024-12-03 07:00:00+00:00,329.0,2.47889,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",7,1,0,48.87318127847443,2.296485343479339
5568,2025-05-09 09:00:00+00:00,213.0,4.82,Inconnu,2922,2923,"48.843724027425715, 2.3152606172110257",9,4,0,48.843724027425715,2.3152606172110257
4931,2025-10-09 16:00:00+00:00,1237.0,3.64333,Fluide,2608,289,"48.848157745052035, 2.399117694986134",16,3,0,48.848157745052035,2.399117694986134
5114,2026-01-04 18:00:00+00:00,219.0,4.00611,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",18,6,1,48.852890418651185,2.3707427068069564
5518,2025-03-10 19:00:00+00:00,177.0,9.62222,Fluide,2695,2546,"48.835087844992984, 2.3456109555623965",19,0,0,48.835087844992984,2.3456109555623965
5075,2025-06-05 00:00:00+00:00,248.0,2.09722,Fluide,2481,2676,"48.850473253309985, 2.3750984333848746",0,3,0,48.850473253309985,2.3750984333848746
5922,2025-08-05 22:00:00+00:00,112.0,4.82,Inconnu,2415,3077,"48.86370241289392, 2.27943044881813",22,1,0,48.86370241289392,2.27943044881813
4373,2025-10-10 18:00:00+00:00,279.0,12.27167,Fluide,2339,2346,"48.87613364001015, 2.2880443036710467",18,4,0,48.87613364001015,2.2880443036710467
253,2026-01-02 18:00:00+00:00,866.0,25.98945,Pré-saturé,152,153,"48.86957621668922, 2.326347603114046",18,4,0,48.86957621668922,2.326347603114046
4403,2024-12-03 08:00:00+00:00,582.0,8.32722,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",8,1,0,48.87318127847443,2.296485343479339
4637,2025-01-06 08:00:00+00:00,1104.0,6.24833,Fluide,2472,2471,"48.84222007304531, 2.2618137915094283",8,0,0,48.84222007304531,2.2618137915094283
5478,2025-04-03 15:00:00+00:00,898.0,66.55,Bloqué,3537,2835,"48.865524101872005, 2.4135790509667507",15,3,0,48.865524101872005,2.4135790509667507
7205,2025-08-26 10:00:00+00:00,208.0,4.82,Inconnu,3734,674,"48.870522533972384, 2.3983753089538866",10,1,0,48.870522533972384,2.3983753089538866
5114,2026-01-04 17:00:00+00:00,259.0,6.02111,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",17,6,1,48.852890418651185,2.3707427068069564
611,2024-12-05 00:00:00+00:00,159.0,4.82,Inconnu,3053,364,"48.83775902557937, 2.3445096384982276",0,3,0,48.83775902557937,2.3445096384982276
4636,2025-01-06 08:00:00+00:00,801.0,1.33611,Fluide,2471,2472,"48.842311807117625, 2.2619259526315125",8,0,0,48.842311807117625,2.2619259526315125
5075,2025-06-05 01:00:00+00:00,165.0,1.81167,Fluide,2481,2676,"48.850473253309985, 2.3750984333848746",1,3,0,48.850473253309985,2.3750984333848746
1559,2025-09-02 09:00:00+00:00,201.0,10.545,Fluide,827,820,"48.87537422912099, 2.356812804307933",9,1,0,48.87537422912099,2.356812804307933
4383,2025-10-10 18:00:00+00:00,661.0,3.68556,Fluide,2351,2347,"48.87234087619005, 2.2820582815561474",18,4,0,48.87234087619005,2.2820582815561474
4724,2025-11-04 17:00:00+00:00,285.0,3.58111,Fluide,2517,2515,"48.84394833535562, 2.2702852275358882",17,1,0,48.84394833535562,2.2702852275358882
253,2026-01-02 17:00:00+00:00,1087.0,19.74278,Pré-saturé,152,153,"48.86957621668922, 2.326347603114046",17,4,0,48.86957621668922,2.326347603114046
4403,2024-12-03 09:00:00+00:00,736.0,11.67167,Fluide,2361,2360,"48.87318127847443, 2.296485343479339",9,1,0,48.87318127847443,2.296485343479339
4638,2025-01-06 08:00:00+00:00,571.0,3.93278,Fluide,2472,2466,"48.84344208970198, 2.259810343138098",8,0,0,48.84344208970198,2.259810343138098
5478,2025-04-03 16:00:00+00:00,783.0,67.8,Bloqué,3537,2835,"48.865524101872005, 2.4135790509667507",16,3,0,48.865524101872005,2.4135790509667507
1322,2025-08-26 10:00:00+00:00,220.0,5.08167,Fluide,724,676,"48.870600090303014, 2.3705055594349096",10,1,0,48.870600090303014,2.3705055594349096
95,2025-09-02 11:00:00+00:00,320.0,4.82,Inconnu,77,66,"48.856629978985175, 2.33465151264648",11,1,0,48.856629978985175,2.33465151264648
5114,2026-01-04 15:00:00+00:00,223.0,4.90834,Fluide,234,2698,"48.852890418651185, 2.3707427068069564",15,6,1,48.852890418651185,2.3707427068069564
611,2024-12-05 03:00:00+00:00,50.0,4.82,Inconnu,3053,364,"48.83775902557937, 2.3445096384982276",3,3,0,48.83775902557937,2.3445096384982276
4639,2025-01-06 08:00:00+00:00,455.0,6.03889,Fluide,2466,2472,"48.843276197298366, 2.2596640617518142",8,0,0,48.843276197298366,2.2596640617518142
5518,2025-03-10 17:00:00+00:00,232.0,16.36056,Pré-saturé,2695,2546,"48.835087844992984, 2.3456109555623965",17,0,0,48.835087844992984,2.3456109555623965
5569,2025-05-09 11:00:00+00:00,184.0,5.64556,Fluide,2923,2924,"48.84475458171286, 2.318879685489504",11,4,0,48.84475458171286,2.318879685489504
5075,2025-06-05 02:00:00+00:00,121.0,1.06222,Fluide,2481,2676,"48.850473253309985, 2.3750984333848746",2,3,0,48.850473253309985,2.3750984333848746
1548,2025-09-02 09:00:00+00:00,668.0,48.12167,Saturé,821,820,"48.87484267139527, 2.3573959798493465",9,1,0,48.87484267139527,2.3573959798493465
4385,2025-10-10 18:00:00+00:00,661.0,10.31889,Fluide,2352,2351,"48.8718489237945, 2.27775597188705",18,4,0,48.8718489237945,2.27775597188705
4724,2025-11-04 20:00:00+00:00,327.0,3.19611,Fluide,2517,2515,"48.84394833535562, 2.2702852275358882",20,1,0,48.84394833535562,2.2702852275358882
253,2026-01-02 15:00:00+00:00,755.0,33.57778,Saturé,152,153,"48.86957621668922, 2.326347603114046",15,4,0,48.86957621668922,2.326347603114046
4640,2025-01-06 08:00:00+00:00,318.0,4.37389,Fluide,2471,2472,"48.84235058766659, 2.262035530339001",8,0,0,48.84235058766659,2.262035530339001
872,2025-02-04 13:00:00+00:00,537.0,5.84222,Fluide,501,3627,"48.83043071027934, 2.3939310388561026",13,1,0,48.83043071027934,2.3939310388561026
5478,2025-04-03 19:00:00+00:00,2079.0,31.25,Saturé,3537,2835,"48.865524101872005, 2.4135790509667507",19,3,0,48.865524101872005,2.4135790509667507
1322,2025-08-26 11:00:00+00:00,317.0,4.69722,Fluide,724,676,"48.870600090303014, 2.3705055594349096",11,1,0,48.870600090303014,2.3705055594349096
